0	0	0	0	0	0
256	0	0	182	6	1
512	0	0	355	12	2
768	0	0	531	20	5
1024	0	0	717	29	7
1280	0	0	897	38	9
1536	0	0	1079	48	12
1792	0	0	1264	57	16
2048	0	0	1444	67	18
2303	0	0	1626	77	21
2559	0	0	1811	87	26
2815	0	0	1996	97	29
3071	0	0	2182	106	34
3327	0	0	2369	114	37
3583	0	0	2556	122	41
3839	0	0	2749	132	44
4095	0	0	2941	144	49
0	256	0	56	232	11
256	256	0	236	236	12
512	256	0	417	249	15
768	256	0	602	257	18
1024	256	0	789	263	20
1280	256	0	968	273	24
1536	256	0	1149	283	27
1792	256	0	1334	290	30
2048	256	0	1515	301	35
2303	256	0	1702	312	38
2559	256	0	1886	319	43
2815	256	0	2072	325	46
3071	256	0	2260	332	50
3327	256	0	2448	339	54
3583	256	0	2635	350	57
3839	256	0	2828	360	61
4095	256	0	3018	373	65
0	512	0	113	469	20
256	512	0	302	480	24
512	512	0	480	488	28
768	512	0	669	494	32
1024	512	0	857	504	36
1280	512	0	1036	516	40
1536	512	0	1218	525	43
1792	512	0	1408	538	48
2048	512	0	1591	549	50
2303	512	0	1775	557	55
2559	512	0	1957	562	59
2815	512	0	2142	567	62
3071	512	0	2327	574	66
3327	512	0	2515	584	71
3583	512	0	2707	598	75
3839	512	0	2901	613	79
4095	512	0	3088	624	83
0	768	0	177	733	37
256	768	0	363	747	40
512	768	0	547	757	45
768	768	0	740	763	48
1024	768	0	928	776	52
1280	768	0	1110	784	56
1536	768	0	1289	792	60
1792	768	0	1474	798	63
2048	768	0	1654	803	68
2303	768	0	1838	808	72
2559	768	0	2024	813	76
2815	768	0	2207	815	80
3071	768	0	2397	823	84
3327	768	0	2587	836	87
3583	768	0	2776	847	92
3839	768	0	2974	860	96
4095	768	0	3159	870	99
0	1024	0	242	980	52
256	1024	0	427	989	56
512	1024	0	616	996	60
768	1024	0	810	1003	64
1024	1024	0	996	1013	69
1280	1024	0	1179	1022	73
1536	1024	0	1361	1030	77
1792	1024	0	1546	1034	81
2048	1024	0	1726	1036	85
2303	1024	0	1910	1040	89
2559	1024	0	2092	1043	92
2815	1024	0	2277	1049	96
3071	1024	0	2469	1060	101
3327	1024	0	2659	1072	105
3583	1024	0	2850	1084	108
3839	1024	0	3046	1098	113
4095	1024	0	3233	1111	117
0	1280	0	306	1215	69
256	1280	0	491	1227	74
512	1280	0	685	1232	78
768	1280	0	877	1242	82
1024	1280	0	1066	1252	85
1280	1280	0	1251	1262	90
1536	1280	0	1426	1264	93
1792	1280	0	1612	1265	98
2048	1280	0	1795	1262	101
2303	1280	0	1978	1272	107
2559	1280	0	2159	1279	111
2815	1280	0	2347	1285	115
3071	1280	0	2538	1295	118
3327	1280	0	2726	1306	122
3583	1280	0	2922	1322	126
3839	1280	0	3116	1336	131
4095	1280	0	3306	1348	134
0	1536	0	369	1456	86
256	1536	0	557	1461	90
512	1536	0	757	1465	95
768	1536	0	946	1473	99
1024	1536	0	1136	1482	103
1280	1536	0	1320	1487	107
1536	1536	0	1497	1483	111
1792	1536	0	1683	1487	116
2048	1536	0	1869	1494	120
2303	1536	0	2048	1500	124
2559	1536	0	2224	1505	127
2815	1536	0	2414	1515	132
3071	1536	0	2608	1526	136
3327	1536	0	2806	1542	141
3583	1536	0	2992	1552	145
3839	1536	0	3182	1563	149
4095	1536	0	3372	1572	152
0	1792	0	435	1694	105
256	1792	0	629	1699	109
512	1792	0	831	1705	114
768	1792	0	1015	1708	117
1024	1792	0	1206	1711	122
1280	1792	0	1387	1710	125
1536	1792	0	1569	1712	130
1792	1792	0	1754	1715	135
2048	1792	0	1935	1715	138
2303	1792	0	2114	1719	142
2559	1792	0	2298	1737	147
2815	1792	0	2485	1742	150
3071	1792	0	2684	1756	155
3327	1792	0	2878	1770	159
3583	1792	0	3060	1779	164
3839	1792	0	3257	1793	168
4095	1792	0	3448	1802	172
0	2048	0	501	1921	123
256	2048	0	703	1925	128
512	2048	0	902	1926	131
768	2048	0	1089	1928	136
1024	2048	0	1281	1930	141
1280	2048	0	1463	1928	145
1536	2048	0	1643	1929	149
1792	2048	0	1828	1941	153
2048	2048	0	2006	1941	157
2303	2048	0	2185	1950	161
2559	2048	0	2369	1962	166
2815	2048	0	2560	1970	169
3071	2048	0	2762	1988	175
3327	2048	0	2954	2001	180
3583	2048	0	3137	2010	183
3839	2048	0	3318	2014	186
4095	2048	0	3522	2026	191
0	2303	0	573	2145	143
256	2303	0	777	2143	147
512	2303	0	975	2146	151
768	2303	0	1165	2147	156
1024	2303	0	1353	2148	161
1280	2303	0	1534	2147	165
1536	2303	0	1715	2155	169
1792	2303	0	1898	2164	173
2048	2303	0	2070	2165	177
2303	2303	0	2260	2186	182
2559	2303	0	2447	2194	185
2815	2303	0	2640	2201	188
3071	2303	0	2835	2214	194
3327	2303	0	3022	2224	198
